image,alpha,label,pred,correct,path_length,distractor_ratio,decoy_arrow_count,start_end_manhattan,num_turns,path_bbox_area,path_coverage,long_dependency_score
test/000066.png,0.467951238155365,3,3,1,32,0.25,21,6,12,80,0.1683673469387755,0.2329147043432758
test/000067.png,0.5372738838195801,1,1,1,40,0.4,18,4,31,55,0.20918367346938777,0.20484039769754056
test/000068.png,0.4591895043849945,5,5,1,32,0.4,23,4,22,56,0.1683673469387755,0.18534798534798533
test/000069.png,0.5104867815971375,2,2,1,48,0.25,27,10,32,112,0.25,0.35274725274725277
test/000070.png,0.46702131628990173,2,2,1,32,0.4,19,10,22,60,0.1683673469387755,0.25866038723181584
test/000071.png,0.535163164138794,1,1,1,24,0.4,18,10,15,42,0.12755102040816327,0.21978021978021978
test/000072.png,0.4751213788986206,0,4,0,48,0.4,25,6,30,90,0.25,0.2841444270015699
test/000073.png,0.4854595959186554,4,4,1,24,0.25,25,10,15,72,0.12755102040816327,0.250392464678179
test/000074.png,0.44829991459846497,3,3,1,48,0.25,23,10,30,130,0.25,0.3711145996860283
test/000075.png,0.47883471846580505,0,0,1,48,0.4,20,12,32,90,0.25,0.3533751962323391
test/000076.png,0.4795656204223633,1,5,0,32,0.25,27,12,20,63,0.1683673469387755,0.2847985347985348
test/000077.png,0.5353063344955444,1,1,1,32,0.4,22,4,19,42,0.1683673469387755,0.17106227106227107
test/000078.png,0.45256224274635315,3,3,1,24,0.25,22,12,16,66,0.12755102040816327,0.2673469387755102
test/000079.png,0.4650866985321045,0,0,1,24,0.25,22,10,14,35,0.12755102040816327,0.21263736263736266
test/000080.png,0.47867637872695923,2,2,1,24,0.4,26,10,16,72,0.12755102040816327,0.250392464678179
test/000081.png,0.4736766517162323,0,0,1,48,0.25,23,8,28,78,0.25,0.2949764521193093
test/000082.png,0.4781997501850128,0,0,1,48,0.4,23,6,31,98,0.25,0.2923076923076923
test/000083.png,0.4643234312534332,0,0,1,48,0.4,21,12,34,144,0.25,0.4084772370486657
test/000084.png,0.5234994292259216,1,1,1,32,0.4,17,8,21,72,0.1683673469387755,0.24782836211407638
test/000085.png,0.4451868534088135,3,3,1,40,0.25,26,10,23,96,0.20918367346938777,0.31590790162218735
test/000086.png,0.45106837153434753,7,7,1,24,0.4,17,2,14,45,0.12755102040816327,0.1305337519623234
test/000087.png,0.46673646569252014,2,2,1,40,0.25,22,10,23,66,0.20918367346938777,0.2852956567242282
test/000088.png,0.532381534576416,1,1,1,32,0.25,20,16,15,84,0.1683673469387755,0.35238095238095235
test/000089.png,0.46631860733032227,7,7,1,40,0.25,23,10,25,104,0.20918367346938777,0.3240711669283098
test/000090.png,0.43712013959884644,5,5,1,24,0.25,18,6,14,45,0.12755102040816327,0.17668759811616955
test/000091.png,0.5337826013565063,4,4,1,48,0.25,19,12,34,112,0.25,0.3758241758241758
test/000092.png,0.4711989164352417,3,3,1,40,0.4,22,18,22,126,0.20918367346938777,0.4388278388278388
test/000093.png,0.47373902797698975,7,7,1,32,0.25,22,12,20,77,0.1683673469387755,0.2990842490842491
test/000094.png,0.45471733808517456,5,5,1,40,0.25,22,16,24,140,0.20918367346938777,0.43003663003663006
test/000095.png,0.5011547207832336,2,2,1,48,0.25,22,2,23,72,0.25,0.21962323390894822
test/000096.png,0.4663129448890686,0,0,1,48,0.25,21,14,36,104,0.25,0.39073783359497644
test/000097.png,0.46276092529296875,7,7,1,40,0.25,18,16,23,98,0.20918367346938777,0.38717948717948714
test/000098.png,0.4883444905281067,3,3,1,40,0.4,20,12,28,90,0.20918367346938777,0.3328623757195186
test/000099.png,0.4804191291332245,7,7,1,32,0.4,22,10,20,44,0.1683673469387755,0.24233385661957094
test/000100.png,0.49130699038505554,5,5,1,32,0.25,23,14,19,90,0.1683673469387755,0.3354264782836211
test/000101.png,0.5009864568710327,1,0,0,32,0.25,22,14,17,120,0.1683673469387755,0.3660387231815803
test/000102.png,0.4535788893699646,3,3,1,40,0.4,17,16,24,126,0.20918367346938777,0.4157509157509157
test/000103.png,0.4747045338153839,6,6,1,32,0.4,22,12,19,50,0.1683673469387755,0.2715332286760858
test/000104.png,0.46927568316459656,2,2,1,24,0.25,27,8,14,44,0.12755102040816327,0.19874411302982734
test/000105.png,0.4473887085914612,5,5,1,24,0.25,19,4,19,42,0.12755102040816327,0.15054945054945057
test/000106.png,0.47482210397720337,6,6,1,32,0.4,21,12,23,60,0.1683673469387755,0.2817373103087389
test/000107.png,0.48631155490875244,2,5,0,24,0.4,20,16,17,81,0.12755102040816327,0.32880690737833596
test/000108.png,0.489998459815979,6,6,1,24,0.25,17,4,15,40,0.12755102040816327,0.14850863422291993
test/000109.png,0.4603027403354645,2,2,1,48,0.25,23,8,29,88,0.25,0.30518053375196236
test/000110.png,0.5134111642837524,4,4,1,48,0.25,28,18,27,117,0.25,0.4501569858712716
test/000111.png,0.5306335091590881,4,4,1,32,0.25,21,8,18,63,0.1683673469387755,0.23864468864468863
test/000112.png,0.49944254755973816,1,1,1,40,0.4,22,18,28,112,0.20918367346938777,0.42454212454212453
test/000113.png,0.44705837965011597,5,5,1,32,0.4,23,10,21,66,0.1683673469387755,0.26478283621140764
test/000114.png,0.45376989245414734,7,7,1,40,0.4,23,10,28,88,0.20918367346938777,0.3077446363160649
test/000115.png,0.5125250816345215,1,1,1,24,0.4,20,12,17,44,0.12755102040816327,0.2448979591836735
test/000116.png,0.512999951839447,1,1,1,24,0.25,25,8,15,36,0.12755102040816327,0.19058084772370487
test/000117.png,0.45541858673095703,3,3,1,40,0.4,20,10,22,130,0.20918367346938777,0.3506017791732078
test/000118.png,0.5034112930297852,4,4,1,40,0.4,24,8,24,98,0.20918367346938777,0.2948717948717949
test/000119.png,0.4787253141403198,6,0,0,48,0.25,28,14,30,112,0.25,0.39890109890109887
test/000120.png,0.5012367367744446,6,6,1,40,0.25,20,12,29,78,0.20918367346938777,0.3206174777603349
test/000121.png,0.444465309381485,3,3,1,32,0.25,28,10,23,80,0.1683673469387755,0.279068550497122
test/000122.png,0.47942736744880676,3,3,1,32,0.25,20,6,18,64,0.1683673469387755,0.2165881737310309
test/000123.png,0.5127536654472351,4,4,1,40,0.25,17,20,25,140,0.20918367346938777,0.4761904761904763
test/000124.png,0.4580152928829193,0,0,1,48,0.4,20,10,31,90,0.25,0.33029827315541604
test/000125.png,0.489087849855423,6,6,1,24,0.25,20,8,12,56,0.12755102040816327,0.210989010989011
test/000126.png,0.4635179042816162,0,0,1,48,0.25,27,16,25,154,0.25,0.46483516483516485
test/000127.png,0.45920178294181824,0,7,0,32,0.25,24,8,18,72,0.1683673469387755,0.24782836211407638
test/000128.png,0.44100943207740784,5,5,1,24,0.25,22,12,17,63,0.12755102040816327,0.2642857142857143
test/000129.png,0.45782211422920227,0,3,0,40,0.25,22,10,25,120,0.20918367346938777,0.3403976975405547
test/000130.png,0.46779200434684753,2,2,1,24,0.4,21,12,14,50,0.12755102040816327,0.2510204081632653
test/000131.png,0.4582540988922119,3,3,1,32,0.4,24,8,18,72,0.1683673469387755,0.24782836211407638
test/000132.png,0.5427233576774597,1,1,1,48,0.4,23,14,37,100,0.25,0.3866562009419152
test/000133.png,0.5182487964630127,2,1,0,48,0.4,26,14,26,140,0.25,0.4274725274725275
test/000134.png,0.45028364658355713,5,5,1,48,0.4,22,12,32,98,0.25,0.3615384615384616
test/000135.png,0.4719913601875305,0,0,1,32,0.25,26,8,19,80,0.1683673469387755,0.2559916274201989
test/000136.png,0.4804229736328125,6,6,1,48,0.25,21,14,27,154,0.25,0.44175824175824174
test/000137.png,0.46317392587661743,3,3,1,32,0.4,27,12,20,50,0.1683673469387755,0.2715332286760858
test/000138.png,0.4868317246437073,2,6,0,24,0.25,26,2,16,45,0.12755102040816327,0.1305337519623234
test/000139.png,0.4682445228099823,0,0,1,40,0.25,21,8,26,84,0.20918367346938777,0.2805860805860806
test/000140.png,0.4629024565219879,2,2,1,32,0.4,22,16,18,96,0.1683673469387755,0.36462585034013606
test/000141.png,0.4581950306892395,7,7,1,32,0.25,23,8,15,60,0.1683673469387755,0.23558346415489273
test/000142.png,0.48895329236984253,6,6,1,32,0.25,25,16,20,80,0.1683673469387755,0.3482993197278912
test/000143.png,0.47002848982810974,3,3,1,24,0.4,24,14,10,60,0.12755102040816327,0.28430141287284144
test/000144.png,0.457762211561203,3,3,1,24,0.4,20,6,15,40,0.12755102040816327,0.17158555729984304
test/000145.png,0.48095524311065674,5,5,1,48,0.25,23,14,24,99,0.25,0.3856357927786499
test/000146.png,0.517953097820282,1,1,1,48,0.25,21,14,28,99,0.25,0.3856357927786499
test/000147.png,0.5226765275001526,1,1,1,40,0.4,22,8,25,77,0.20918367346938777,0.27344322344322347
test/000148.png,0.472300261259079,2,2,1,48,0.25,21,2,28,65,0.25,0.21248037676609105
test/000149.png,0.4580247700214386,6,6,1,32,0.4,27,4,17,72,0.1683673469387755,0.20167451596023023
test/000150.png,0.4676726460456848,3,3,1,48,0.4,23,8,29,84,0.25,0.30109890109890114
test/000151.png,0.48375171422958374,0,0,1,24,0.4,17,4,12,42,0.12755102040816327,0.15054945054945057
test/000152.png,0.5225352644920349,1,1,1,48,0.4,22,14,22,140,0.25,0.4274725274725275
test/000153.png,0.44079670310020447,5,5,1,40,0.4,28,8,27,70,0.20918367346938777,0.2663003663003663
test/000154.png,0.4863918125629425,5,5,1,32,0.25,25,8,24,70,0.1683673469387755,0.2457875457875458
test/000155.png,0.5150455236434937,1,1,1,32,0.4,28,12,20,121,0.1683673469387755,0.34398220826792253
test/000156.png,0.48242270946502686,2,2,1,40,0.4,22,18,21,140,0.20918367346938777,0.45311355311355317
test/000157.png,0.45901593565940857,3,3,1,24,0.25,27,2,16,40,0.12755102040816327,0.12543171114599688
test/000158.png,0.46477842330932617,2,2,1,40,0.4,22,8,25,70,0.20918367346938777,0.2663003663003663
test/000159.png,0.479027658700943,6,6,1,40,0.4,19,10,28,88,0.20918367346938777,0.3077446363160649
test/000160.png,0.4934886395931244,6,0,0,24,0.25,28,6,18,49,0.12755102040816327,0.1807692307692308
test/000161.png,0.44408848881721497,5,5,1,40,0.4,23,8,25,96,0.20918367346938777,0.2928309785452643
test/000162.png,0.4390808939933777,2,2,1,32,0.25,16,12,19,88,0.1683673469387755,0.31030873888016747
test/000163.png,0.46707281470298767,7,7,1,48,0.4,20,8,24,96,0.25,0.3133437990580848
test/000164.png,0.48234081268310547,6,6,1,40,0.4,23,6,27,63,0.20918367346938777,0.23608058608058607
test/000165.png,0.5214614868164062,1,1,1,48,0.25,24,8,29,98,0.25,0.3153846153846154
test/000166.png,0.45414674282073975,2,2,1,48,0.25,21,14,30,126,0.25,0.41318681318681316
test/000167.png,0.4534311592578888,7,3,0,48,0.25,18,14,30,98,0.25,0.3846153846153846
test/000168.png,0.4585397243499756,7,7,1,24,0.4,23,4,15,42,0.12755102040816327,0.15054945054945057
test/000169.png,0.5200931429862976,1,1,1,32,0.4,22,4,15,88,0.1683673469387755,0.21800104657247515
test/000170.png,0.5286396741867065,4,4,1,32,0.4,22,4,22,50,0.1683673469387755,0.1792255363683935
test/000171.png,0.46528878808021545,3,3,1,48,0.25,22,6,35,104,0.25,0.2984301412872842
test/000172.png,0.48340174555778503,2,2,1,48,0.25,25,8,26,120,0.25,0.33783359497645216
test/000173.png,0.4420107305049896,0,0,1,40,0.25,23,6,23,78,0.20918367346938777,0.2513867085295657
test/000174.png,0.4739174544811249,0,0,1,32,0.4,17,12,17,81,0.1683673469387755,0.3031658817373103
test/000175.png,0.5239788889884949,4,4,1,48,0.25,21,8,29,117,0.25,0.3347723704866562
test/000176.png,0.521196186542511,1,1,1,24,0.4,21,4,9,40,0.12755102040816327,0.14850863422291993
test/000177.png,0.5250139832496643,1,1,1,48,0.4,22,18,28,112,0.25,0.44505494505494503
test/000178.png,0.4800051152706146,2,2,1,40,0.25,19,10,29,100,0.20918367346938777,0.31998953427524857
test/000179.png,0.47372496128082275,6,6,1,32,0.25,23,10,21,96,0.1683673469387755,0.29539508110936685
test/000180.png,0.49046963453292847,6,6,1,48,0.25,26,16,30,168,0.25,0.47912087912087914
test/000181.png,0.5201401710510254,4,4,1,40,0.4,24,10,28,72,0.20918367346938777,0.29141810570382
test/000182.png,0.49644970893859863,0,0,1,32,0.25,24,14,21,108,0.1683673469387755,0.3537938252223966
test/000183.png,0.5001237988471985,6,6,1,40,0.4,19,10,21,156,0.20918367346938777,0.37713239141810573
test/000184.png,0.5029892921447754,1,1,1,24,0.4,25,8,12,64,0.12755102040816327,0.21915227629513345
test/000185.png,0.45751965045928955,5,5,1,24,0.25,25,16,13,77,0.12755102040816327,0.32472527472527474
test/000186.png,0.4565120041370392,0,0,1,32,0.4,21,18,18,120,0.1683673469387755,0.4121925693354265
test/000187.png,0.45175501704216003,5,5,1,40,0.4,27,10,28,96,0.20918367346938777,0.31590790162218735
test/000188.png,0.4616181552410126,5,5,1,32,0.25,21,12,20,63,0.1683673469387755,0.2847985347985348
test/000189.png,0.5230556726455688,4,4,1,40,0.25,23,12,30,80,0.20918367346938777,0.3226582940868655
test/000190.png,0.4747147262096405,3,3,1,40,0.4,23,8,25,91,0.20918367346938777,0.2877289377289377
test/000191.png,0.48265090584754944,3,3,1,24,0.4,22,4,19,54,0.12755102040816327,0.16279434850863422
test/000192.png,0.47844114899635315,0,0,1,48,0.25,23,16,27,112,0.25,0.421978021978022
test/000193.png,0.4451519548892975,5,5,1,32,0.25,20,4,19,90,0.1683673469387755,0.22004186289900574
test/000194.png,0.5306946635246277,1,1,1,40,0.25,24,10,27,84,0.20918367346938777,0.3036630036630037
test/000195.png,0.5182564854621887,4,4,1,40,0.4,18,12,27,91,0.20918367346938777,0.3338827838827839
test/000196.png,0.4705542325973511,0,0,1,24,0.4,19,10,14,70,0.12755102040816327,0.24835164835164836
test/000197.png,0.4814716875553131,0,0,1,24,0.25,21,8,12,40,0.12755102040816327,0.1946624803767661
test/000198.png,0.4934931695461273,5,5,1,48,0.4,19,10,28,156,0.25,0.3976452119309263
test/000199.png,0.5335885882377625,2,1,0,40,0.25,22,10,24,130,0.20918367346938777,0.3506017791732078
test/000200.png,0.526452362537384,1,1,1,32,0.25,27,8,13,88,0.1683673469387755,0.2641548927263213
test/000201.png,0.4702318012714386,3,3,1,24,0.25,21,12,14,80,0.12755102040816327,0.28163265306122454
test/000202.png,0.48197782039642334,6,6,1,24,0.25,27,14,12,77,0.12755102040816327,0.30164835164835163
test/000203.png,0.4843113124370575,6,2,0,48,0.25,22,12,30,182,0.25,0.4472527472527473
test/000204.png,0.48554670810699463,2,2,1,24,0.4,20,6,15,49,0.12755102040816327,0.1807692307692308
test/000205.png,0.4847840368747711,7,3,0,48,0.4,21,12,37,168,0.25,0.432967032967033
test/000206.png,0.47563064098358154,0,3,0,32,0.25,18,18,21,130,0.1683673469387755,0.42239665096807955
test/000207.png,0.5309410691261292,4,4,1,48,0.4,25,14,31,98,0.25,0.3846153846153846
test/000208.png,0.4603342115879059,0,0,1,24,0.4,21,10,19,40,0.12755102040816327,0.2177394034536892
test/000209.png,0.5434547662734985,4,4,1,48,0.4,24,16,30,120,0.25,0.43014128728414447
test/000210.png,0.4990851879119873,1,1,1,40,0.4,27,10,30,110,0.20918367346938777,0.33019361590790164
test/000211.png,0.5133127570152283,4,4,1,24,0.25,23,12,17,48,0.12755102040816327,0.2489795918367347
test/000212.png,0.4511553645133972,5,5,1,40,0.4,22,12,21,99,0.20918367346938777,0.34204604918890635
test/000213.png,0.5304712653160095,4,4,1,32,0.4,23,2,20,60,0.1683673469387755,0.1663526949241235
test/000214.png,0.4713616371154785,0,0,1,40,0.4,18,6,28,72,0.20918367346938777,0.24526425954997383
test/000215.png,0.4582177400588989,0,0,1,40,0.4,21,6,20,88,0.20918367346938777,0.26159079016221876
test/000216.png,0.4520236551761627,5,5,1,24,0.4,26,4,11,40,0.12755102040816327,0.14850863422291993
test/000217.png,0.47983577847480774,2,2,1,40,0.25,23,22,29,156,0.20918367346938777,0.5155939298796441
test/000218.png,0.5220596194267273,4,4,1,40,0.25,16,14,30,126,0.20918367346938777,0.3926739926739926
test/000219.png,0.5385236144065857,1,1,1,24,0.25,23,8,12,56,0.12755102040816327,0.210989010989011
test/000220.png,0.5202935934066772,6,4,0,24,0.4,23,12,16,66,0.12755102040816327,0.2673469387755102
test/000221.png,0.4725431203842163,0,0,1,48,0.4,19,12,31,126,0.25,0.39010989010989017
test/000222.png,0.517297089099884,2,1,0,48,0.4,21,6,31,132,0.25,0.32700156985871276
test/000223.png,0.47129690647125244,2,2,1,24,0.25,19,12,17,63,0.12755102040816327,0.2642857142857143
test/000224.png,0.4378678798675537,0,0,1,48,0.4,28,8,29,98,0.25,0.3153846153846154
test/000225.png,0.4904182553291321,5,4,0,24,0.25,21,16,12,104,0.12755102040816327,0.352276295133438
test/000226.png,0.463179349899292,0,0,1,40,0.4,23,14,28,91,0.20918367346938777,0.3569597069597069
test/000227.png,0.48669105768203735,2,2,1,48,0.25,25,18,27,196,0.25,0.5307692307692308
test/000228.png,0.45028403401374817,0,0,1,48,0.25,23,18,33,144,0.25,0.4777080062794349
test/000229.png,0.49603474140167236,1,2,0,48,0.25,17,12,20,144,0.25,0.4084772370486657
test/000230.png,0.480067640542984,5,5,1,32,0.25,18,8,16,70,0.1683673469387755,0.2457875457875458
test/000231.png,0.5328311324119568,4,4,1,48,0.4,21,10,33,99,0.25,0.3394819466248038
test/000232.png,0.47263139486312866,2,2,1,32,0.4,23,8,18,55,0.1683673469387755,0.2304814233385662
test/000233.png,0.45152759552001953,0,0,1,40,0.25,23,16,26,90,0.20918367346938777,0.3790162218733647
test/000234.png,0.5240554213523865,1,1,1,32,0.25,23,16,22,84,0.1683673469387755,0.35238095238095235
test/000235.png,0.47369715571403503,6,6,1,24,0.4,25,4,15,36,0.12755102040816327,0.14442700156985872
test/000236.png,0.4740210771560669,3,3,1,40,0.4,20,6,18,108,0.20918367346938777,0.28199895342752485
test/000237.png,0.45681434869766235,3,3,1,40,0.4,21,2,24,91,0.20918367346938777,0.2184981684981685
test/000238.png,0.4764419198036194,0,0,1,40,0.25,21,14,27,98,0.20918367346938777,0.36410256410256403
test/000239.png,0.4579658806324005,0,0,1,32,0.4,19,4,27,56,0.1683673469387755,0.18534798534798533
test/000240.png,0.4549313187599182,7,7,1,40,0.25,25,12,26,98,0.20918367346938777,0.34102564102564104
test/000241.png,0.47466370463371277,7,7,1,48,0.25,20,10,32,78,0.25,0.31805337519623234
test/000242.png,0.4599333107471466,3,3,1,40,0.4,20,2,25,96,0.20918367346938777,0.22360020931449504
test/000243.png,0.5038086771965027,7,7,1,32,0.4,27,10,20,55,0.1683673469387755,0.2535583464154893
test/000244.png,0.4448103904724121,6,6,1,40,0.4,19,14,19,126,0.20918367346938777,0.3926739926739926
test/000245.png,0.5084109902381897,1,1,1,40,0.25,19,10,25,96,0.20918367346938777,0.31590790162218735
test/000246.png,0.43970921635627747,5,5,1,24,0.4,18,8,13,48,0.12755102040816327,0.20282574568288855
test/000247.png,0.45524072647094727,7,7,1,40,0.4,25,6,21,81,0.20918367346938777,0.2544479330193616
test/000248.png,0.46596047282218933,2,2,1,40,0.25,18,14,30,84,0.20918367346938777,0.3498168498168498
test/000249.png,0.44961071014404297,0,0,1,48,0.4,17,6,31,72,0.25,0.2657770800627944
test/000250.png,0.5347315669059753,1,1,1,48,0.4,23,20,34,143,0.25,0.49976452119309267
test/000251.png,0.5258426666259766,1,1,1,24,0.25,17,8,13,35,0.12755102040816327,0.18956043956043958
test/000252.png,0.4565699100494385,3,3,1,24,0.25,24,14,11,77,0.12755102040816327,0.30164835164835163
test/000253.png,0.444991797208786,6,6,1,48,0.25,18,10,22,154,0.25,0.39560439560439564
test/000254.png,0.5394905805587769,1,4,0,40,0.4,27,12,26,90,0.20918367346938777,0.3328623757195186
test/000255.png,0.48046866059303284,6,6,1,40,0.4,27,14,24,140,0.20918367346938777,0.40695970695970696
test/000256.png,0.5276073813438416,4,4,1,48,0.25,18,6,31,143,0.25,0.3382260596546311
test/000257.png,0.45946425199508667,3,3,1,40,0.4,19,12,28,84,0.20918367346938777,0.32673992673992674
test/000258.png,0.47311708331108093,2,2,1,24,0.4,22,2,16,40,0.12755102040816327,0.12543171114599688
test/000259.png,0.526171088218689,4,4,1,48,0.4,24,16,27,126,0.25,0.43626373626373627
test/000260.png,0.509122371673584,6,1,0,32,0.4,21,6,22,72,0.1683673469387755,0.22475143903715333
test/000261.png,0.45888084173202515,5,5,1,48,0.25,17,12,36,112,0.25,0.3758241758241758
test/000262.png,0.5227649211883545,1,1,1,48,0.25,16,6,32,96,0.25,0.29026687598116174
