image,label,pred,correct,alpha,gate_mean,gate_std,path_gate_mean,nonpath_gate_mean,path_enrichment,endpoint_gate,decoy_gate_mean,black_decoy_gate_mean,gray_decoy_gate_mean,path_length,distractor_ratio,decoy_arrow_count,start_end_manhattan,num_turns,path_bbox_area,path_coverage,long_dependency_score
test/000083.png,2,2,1,0.2888191044330597,0.515407383441925,0.010544059798121452,0.5110982096776729,0.516547211908525,-0.005449002230852096,0.5050542950630188,0.5165281091250625,0.512928348176087,0.520371097165185,40,1.0,24,6,23,72,0.20918367346938777,0.24526425954997383
test/000084.png,4,4,1,0.2786620259284973,0.5121064186096191,0.009064784273505211,0.5111144440514701,0.5124371065979912,-0.0013226625465211361,0.4991551637649536,0.5123332954686264,0.5129253692924977,0.5116045892238616,48,1.0,24,10,31,96,0.25,0.33642072213500784
test/000085.png,0,0,1,0.33925142884254456,0.5015303492546082,0.012580434791743755,0.5003242066928318,0.5019323831918289,-0.001608176498997027,0.5506963133811951,0.5015866770826537,0.4950300100971671,0.5108752886454264,48,1.0,18,8,30,140,0.25,0.3582417582417583
test/000086.png,7,1,0,0.38725993037223816,0.507734477519989,0.009653862565755844,0.5000510324792165,0.5097668618925156,-0.009715829413299182,0.5373467206954956,0.5096323371323106,0.5058236901300499,0.5141483042921339,40,1.0,21,10,26,110,0.20918367346938777,0.33019361590790164
test/000087.png,7,7,1,0.3020651042461395,0.50669926404953,0.010523599572479725,0.4986659324530399,0.5083256685660661,-0.009659736113026174,0.5396937131881714,0.5080716791360275,0.5067386072735454,0.5096002682050069,32,1.0,22,10,21,52,0.1683673469387755,0.2504971219256934
test/000088.png,0,6,0,0.3401963412761688,0.49730607867240906,0.013345661573112011,0.4963712677723024,0.49755339737861387,-0.0011821296063114772,0.5378900170326233,0.4973709228771185,0.49116761475494225,0.5081159387316022,40,1.0,23,12,27,130,0.20918367346938777,0.37367870225013083
test/000089.png,2,7,0,0.3495873510837555,0.5030723810195923,0.01382831484079361,0.49045203717387453,0.5072792429907792,-0.016827205816904667,0.4946959614753723,0.506917096623059,0.5072528482237949,0.506515212131269,48,1.0,23,16,33,140,0.25,0.4505494505494506
test/000090.png,4,4,1,0.390144020318985,0.51065593957901,0.011697988025844097,0.500331642424188,0.5133868973101339,-0.013055254885945833,0.5013311505317688,0.51348581929612,0.5134574268237654,0.5135194846561977,40,1.0,22,8,25,81,0.20918367346938777,0.2775248560962847
test/000091.png,2,2,1,0.3478240668773651,0.5103452205657959,0.011604906059801579,0.5000911311405462,0.5130576158723523,-0.012966484731806172,0.5008114576339722,0.5129985945676666,0.5107345097205218,0.5158287006265977,40,1.0,20,10,30,99,0.20918367346938777,0.31896912611198325
test/000092.png,3,3,1,0.26596149802207947,0.5075041651725769,0.010184668004512787,0.4953397512435913,0.5092826177153671,-0.013942866471775783,0.5067424178123474,0.5091167503207393,0.5114610243750655,0.5063157995025833,24,1.0,20,4,16,42,0.12755102040816327,0.15054945054945057
test/000093.png,3,3,1,0.23480743169784546,0.5058677196502686,0.01157215517014265,0.49774228614203786,0.5085762463459352,-0.010833960203897375,0.5053932070732117,0.5086306386980517,0.5034394967887137,0.5137506690743852,48,1.0,17,2,31,126,0.25,0.27472527472527475
test/000094.png,0,0,1,0.3242208957672119,0.49968549609184265,0.01656409725546837,0.4859489560127258,0.5016937370885882,-0.015744781075862413,0.5608628392219543,0.5009726247138525,0.49557948112487793,0.508600070646831,24,1.0,18,6,13,48,0.12755102040816327,0.17974882260596547
test/000095.png,2,2,1,0.2823660969734192,0.5199189186096191,0.010427606292068958,0.5191977285608953,0.5201593242129501,-0.0009615956520547808,0.5223807692527771,0.5201443873602768,0.5233312533345333,0.5154991250927166,48,1.0,25,8,27,132,0.25,0.3500784929356358
test/000096.png,3,2,0,0.26095300912857056,0.5119373798370361,0.012352237477898598,0.5033068271671853,0.5142202127364374,-0.010913385569252032,0.5029133558273315,0.5140692229364433,0.5128070800141855,0.5157779702773461,40,1.0,20,8,29,72,0.20918367346938777,0.26834118262689693
test/000097.png,4,4,1,0.3870036005973816,0.5092116594314575,0.011143733747303486,0.504173505486864,0.5102316128329997,-0.006058107346135655,0.4644705653190613,0.5099554304380595,0.5089494149935873,0.5114034829717694,32,1.0,25,14,20,117,0.1683673469387755,0.3629774986917844
test/000098.png,7,1,0,0.3864871561527252,0.506665825843811,0.01308456901460886,0.4953959819042321,0.5089474587352729,-0.013551476831040798,0.5335779786109924,0.5087881562132273,0.5046834189158219,0.5141243146998542,32,1.0,26,10,23,77,0.1683673469387755,0.276007326007326
test/000099.png,7,7,1,0.2981046736240387,0.5039856433868408,0.010474400594830513,0.49746108055114746,0.5049394674119894,-0.007478386860841901,0.5422132611274719,0.5048011472591987,0.5025971803595038,0.5081564401512715,24,1.0,24,12,14,78,0.12755102040816327,0.2795918367346939
test/000100.png,5,5,1,0.260746031999588,0.5082199573516846,0.010973124764859676,0.5010460280790562,0.5101175437050481,-0.009071515625991955,0.48377901315689087,0.5098762416761685,0.505210763146711,0.5158647663557707,40,1.0,21,6,31,81,0.20918367346938777,0.2544479330193616
test/000101.png,0,0,1,0.33394768834114075,0.5042000412940979,0.014698315411806107,0.4871130377957315,0.5076593369062693,-0.02054629911053779,0.5425283908843994,0.5076977997462943,0.502065781856838,0.5158044921629357,32,1.0,23,10,17,66,0.1683673469387755,0.26478283621140764
