image,alpha,label,pred,correct,path_length,distractor_ratio,decoy_arrow_count,start_end_manhattan,num_turns,path_bbox_area,path_coverage,long_dependency_score
test/000032.png,0.3968735337257385,7,3,0,24,0.4,24,10,16,77,0.12755102040816327,0.2554945054945055
test/000033.png,0.46208423376083374,4,4,1,40,0.25,23,4,28,63,0.20918367346938777,0.21300366300366302
test/000034.png,0.4693037271499634,2,2,1,40,0.4,24,14,24,126,0.20918367346938777,0.3926739926739926
test/000035.png,0.3966539800167084,5,4,0,24,0.25,26,12,12,63,0.12755102040816327,0.2642857142857143
test/000036.png,0.45111215114593506,5,5,1,48,0.25,18,14,24,168,0.25,0.45604395604395603
test/000037.png,0.4112706184387207,5,0,0,48,0.25,22,12,31,143,0.25,0.40745682888540036
test/000038.png,0.4871138036251068,1,1,1,32,0.25,21,8,21,54,0.1683673469387755,0.22946101517530088
test/000039.png,0.39083626866340637,3,3,1,48,0.25,22,6,24,120,0.25,0.31475667189952905
test/000040.png,0.47259554266929626,1,1,1,32,0.25,23,12,19,100,0.1683673469387755,0.3225536368393511
test/000041.png,0.3887014389038086,3,3,1,48,0.4,26,12,29,182,0.25,0.4472527472527473
test/000042.png,0.4323005974292755,5,5,1,24,0.25,23,16,18,70,0.12755102040816327,0.3175824175824176
test/000043.png,0.4487485885620117,6,6,1,48,0.25,25,6,29,88,0.25,0.28210361067503925
test/000044.png,0.43359047174453735,3,3,1,24,0.4,27,4,14,42,0.12755102040816327,0.15054945054945057
test/000045.png,0.45884615182876587,1,1,1,24,0.25,22,10,15,56,0.12755102040816327,0.23406593406593407
test/000046.png,0.4425089359283447,0,0,1,24,0.4,25,4,12,45,0.12755102040816327,0.15361067503924647
test/000047.png,0.44362470507621765,5,6,0,48,0.25,20,14,29,112,0.25,0.39890109890109887
test/000048.png,0.4321068227291107,4,4,1,40,0.25,21,4,28,108,0.20918367346938777,0.2589220303506018
test/000049.png,0.41376668214797974,5,5,1,32,0.25,24,6,20,56,0.1683673469387755,0.20842490842490843
test/000050.png,0.42118918895721436,3,3,1,48,0.4,21,8,30,126,0.25,0.34395604395604396
test/000051.png,0.40715816617012024,3,0,0,48,0.4,18,6,28,88,0.25,0.28210361067503925
test/000052.png,0.39291301369667053,3,3,1,24,0.4,26,4,15,42,0.12755102040816327,0.15054945054945057
test/000053.png,0.4371511936187744,4,4,1,48,0.25,19,8,29,84,0.25,0.30109890109890114
test/000054.png,0.4674912989139557,1,1,1,24,0.25,16,6,10,56,0.12755102040816327,0.1879120879120879
test/000055.png,0.43706199526786804,0,0,1,32,0.25,26,10,21,66,0.1683673469387755,0.26478283621140764
test/000056.png,0.448616623878479,2,2,1,32,0.4,19,14,19,120,0.1683673469387755,0.3660387231815803
test/000057.png,0.46960675716400146,1,1,1,32,0.4,19,8,20,56,0.1683673469387755,0.23150183150183148
test/000058.png,0.45096948742866516,1,3,0,40,0.4,28,6,25,64,0.20918367346938777,0.2371009942438514
test/000059.png,0.4962316155433655,6,6,1,48,0.25,26,12,32,88,0.25,0.3513343799058085
test/000060.png,0.4077482521533966,5,5,1,24,0.25,19,6,13,60,0.12755102040816327,0.19199372056514916
test/000061.png,0.4549987316131592,2,2,1,40,0.25,23,4,24,77,0.20918367346938777,0.2272893772893773
test/000062.png,0.48117539286613464,6,6,1,48,0.4,26,14,20,112,0.25,0.39890109890109887
test/000063.png,0.4207989573478699,4,4,1,24,0.25,25,8,13,63,0.12755102040816327,0.21813186813186813
test/000064.png,0.39765527844429016,3,3,1,40,0.25,22,6,22,63,0.20918367346938777,0.23608058608058607
test/000065.png,0.42059510946273804,5,5,1,24,0.25,23,4,14,35,0.12755102040816327,0.14340659340659342
test/000066.png,0.3799554109573364,3,3,1,32,0.25,21,6,12,80,0.1683673469387755,0.2329147043432758
test/000067.png,0.47995832562446594,1,1,1,40,0.4,18,4,31,55,0.20918367346938777,0.20484039769754056
test/000068.png,0.389396995306015,5,5,1,32,0.4,23,4,22,56,0.1683673469387755,0.18534798534798533
test/000069.png,0.4594534933567047,2,1,0,48,0.25,27,10,32,112,0.25,0.35274725274725277
test/000070.png,0.4760395884513855,2,2,1,32,0.4,19,10,22,60,0.1683673469387755,0.25866038723181584
test/000071.png,0.4764637351036072,1,1,1,24,0.4,18,10,15,42,0.12755102040816327,0.21978021978021978
test/000072.png,0.4189572334289551,0,0,1,48,0.4,25,6,30,90,0.25,0.2841444270015699
test/000073.png,0.44422000646591187,4,4,1,24,0.25,25,10,15,72,0.12755102040816327,0.250392464678179
test/000074.png,0.3919314742088318,3,3,1,48,0.25,23,10,30,130,0.25,0.3711145996860283
test/000075.png,0.4400036931037903,0,0,1,48,0.4,20,12,32,90,0.25,0.3533751962323391
test/000076.png,0.4402201473712921,1,1,1,32,0.25,27,12,20,63,0.1683673469387755,0.2847985347985348
test/000077.png,0.5069717168807983,1,1,1,32,0.4,22,4,19,42,0.1683673469387755,0.17106227106227107
test/000078.png,0.4023687541484833,3,3,1,24,0.25,22,12,16,66,0.12755102040816327,0.2673469387755102
test/000079.png,0.4191490113735199,0,0,1,24,0.25,22,10,14,35,0.12755102040816327,0.21263736263736266
test/000080.png,0.44320231676101685,2,2,1,24,0.4,26,10,16,72,0.12755102040816327,0.250392464678179
test/000081.png,0.44760861992836,0,0,1,48,0.25,23,8,28,78,0.25,0.2949764521193093
test/000082.png,0.40827882289886475,0,0,1,48,0.4,23,6,31,98,0.25,0.2923076923076923
test/000083.png,0.4039510488510132,0,0,1,48,0.4,21,12,34,144,0.25,0.4084772370486657
test/000084.png,0.48901012539863586,1,1,1,32,0.4,17,8,21,72,0.1683673469387755,0.24782836211407638
test/000085.png,0.4116174876689911,3,3,1,40,0.25,26,10,23,96,0.20918367346938777,0.31590790162218735
test/000086.png,0.387469083070755,7,7,1,24,0.4,17,2,14,45,0.12755102040816327,0.1305337519623234
test/000087.png,0.46167469024658203,2,2,1,40,0.25,22,10,23,66,0.20918367346938777,0.2852956567242282
test/000088.png,0.4607820510864258,1,1,1,32,0.25,20,16,15,84,0.1683673469387755,0.35238095238095235
test/000089.png,0.3941522240638733,7,7,1,40,0.25,23,10,25,104,0.20918367346938777,0.3240711669283098
test/000090.png,0.4097355902194977,5,5,1,24,0.25,18,6,14,45,0.12755102040816327,0.17668759811616955
test/000091.png,0.4683847427368164,4,4,1,48,0.25,19,12,34,112,0.25,0.3758241758241758
test/000092.png,0.45527520775794983,3,3,1,40,0.4,22,18,22,126,0.20918367346938777,0.4388278388278388
test/000093.png,0.42366838455200195,7,7,1,32,0.25,22,12,20,77,0.1683673469387755,0.2990842490842491
test/000094.png,0.3962070643901825,5,5,1,40,0.25,22,16,24,140,0.20918367346938777,0.43003663003663006
test/000095.png,0.48268380761146545,2,2,1,48,0.25,22,2,23,72,0.25,0.21962323390894822
test/000096.png,0.38139137625694275,0,0,1,48,0.25,21,14,36,104,0.25,0.39073783359497644
test/000097.png,0.38414913415908813,7,7,1,40,0.25,18,16,23,98,0.20918367346938777,0.38717948717948714
test/000098.png,0.4383087158203125,3,3,1,40,0.4,20,12,28,90,0.20918367346938777,0.3328623757195186
test/000099.png,0.4237061142921448,7,7,1,32,0.4,22,10,20,44,0.1683673469387755,0.24233385661957094
test/000100.png,0.43118613958358765,5,5,1,32,0.25,23,14,19,90,0.1683673469387755,0.3354264782836211
test/000101.png,0.45109695196151733,1,1,1,32,0.25,22,14,17,120,0.1683673469387755,0.3660387231815803
test/000102.png,0.4117799699306488,3,3,1,40,0.4,17,16,24,126,0.20918367346938777,0.4157509157509157
test/000103.png,0.5104346871376038,6,6,1,32,0.4,22,12,19,50,0.1683673469387755,0.2715332286760858
test/000104.png,0.47855550050735474,2,2,1,24,0.25,27,8,14,44,0.12755102040816327,0.19874411302982734
test/000105.png,0.39684003591537476,5,3,0,24,0.25,19,4,19,42,0.12755102040816327,0.15054945054945057
test/000106.png,0.4853672385215759,6,6,1,32,0.4,21,12,23,60,0.1683673469387755,0.2817373103087389
test/000107.png,0.48681074380874634,2,2,1,24,0.4,20,16,17,81,0.12755102040816327,0.32880690737833596
test/000108.png,0.5022638440132141,6,6,1,24,0.25,17,4,15,40,0.12755102040816327,0.14850863422291993
test/000109.png,0.4540635645389557,2,2,1,48,0.25,23,8,29,88,0.25,0.30518053375196236
test/000110.png,0.4258580803871155,4,6,0,48,0.25,28,18,27,117,0.25,0.4501569858712716
test/000111.png,0.4498496949672699,4,4,1,32,0.25,21,8,18,63,0.1683673469387755,0.23864468864468863
test/000112.png,0.43371209502220154,1,1,1,40,0.4,22,18,28,112,0.20918367346938777,0.42454212454212453
test/000113.png,0.4106258749961853,5,5,1,32,0.4,23,10,21,66,0.1683673469387755,0.26478283621140764
test/000114.png,0.4231056571006775,7,7,1,40,0.4,23,10,28,88,0.20918367346938777,0.3077446363160649
test/000115.png,0.5015215277671814,1,1,1,24,0.4,20,12,17,44,0.12755102040816327,0.2448979591836735
test/000116.png,0.47184842824935913,1,1,1,24,0.25,25,8,15,36,0.12755102040816327,0.19058084772370487
test/000117.png,0.3930392265319824,3,7,0,40,0.4,20,10,22,130,0.20918367346938777,0.3506017791732078
test/000118.png,0.44013652205467224,4,4,1,40,0.4,24,8,24,98,0.20918367346938777,0.2948717948717949
test/000119.png,0.45655378699302673,6,6,1,48,0.25,28,14,30,112,0.25,0.39890109890109887
test/000120.png,0.497345894575119,6,6,1,40,0.25,20,12,29,78,0.20918367346938777,0.3206174777603349
test/000121.png,0.3933274447917938,3,3,1,32,0.25,28,10,23,80,0.1683673469387755,0.279068550497122
test/000122.png,0.4020262062549591,3,3,1,32,0.25,20,6,18,64,0.1683673469387755,0.2165881737310309
test/000123.png,0.46168065071105957,4,4,1,40,0.25,17,20,25,140,0.20918367346938777,0.4761904761904763
test/000124.png,0.4187218248844147,0,0,1,48,0.4,20,10,31,90,0.25,0.33029827315541604
test/000125.png,0.5005820393562317,6,6,1,24,0.25,20,8,12,56,0.12755102040816327,0.210989010989011
test/000126.png,0.40724435448646545,0,0,1,48,0.25,27,16,25,154,0.25,0.46483516483516485
test/000127.png,0.3936985731124878,0,0,1,32,0.25,24,8,18,72,0.1683673469387755,0.24782836211407638
test/000128.png,0.3879530429840088,5,5,1,24,0.25,22,12,17,63,0.12755102040816327,0.2642857142857143
test/000129.png,0.3962517976760864,0,0,1,40,0.25,22,10,25,120,0.20918367346938777,0.3403976975405547
test/000130.png,0.4878237843513489,2,2,1,24,0.4,21,12,14,50,0.12755102040816327,0.2510204081632653
test/000131.png,0.37305909395217896,3,3,1,32,0.4,24,8,18,72,0.1683673469387755,0.24782836211407638
test/000132.png,0.4620787501335144,1,1,1,48,0.4,23,14,37,100,0.25,0.3866562009419152
test/000133.png,0.47616875171661377,2,2,1,48,0.4,26,14,26,140,0.25,0.4274725274725275
test/000134.png,0.37842226028442383,5,5,1,48,0.4,22,12,32,98,0.25,0.3615384615384616
test/000135.png,0.37991657853126526,0,0,1,32,0.25,26,8,19,80,0.1683673469387755,0.2559916274201989
test/000136.png,0.420587956905365,6,0,0,48,0.25,21,14,27,154,0.25,0.44175824175824174
test/000137.png,0.4041740298271179,3,3,1,32,0.4,27,12,20,50,0.1683673469387755,0.2715332286760858
test/000138.png,0.4777345657348633,2,6,0,24,0.25,26,2,16,45,0.12755102040816327,0.1305337519623234
test/000139.png,0.4179655611515045,0,0,1,40,0.25,21,8,26,84,0.20918367346938777,0.2805860805860806
test/000140.png,0.46150681376457214,2,2,1,32,0.4,22,16,18,96,0.1683673469387755,0.36462585034013606
test/000141.png,0.3831940293312073,7,7,1,32,0.25,23,8,15,60,0.1683673469387755,0.23558346415489273
test/000142.png,0.4805075228214264,6,6,1,32,0.25,25,16,20,80,0.1683673469387755,0.3482993197278912
test/000143.png,0.4326176643371582,3,3,1,24,0.4,24,14,10,60,0.12755102040816327,0.28430141287284144
test/000144.png,0.39511874318122864,3,3,1,24,0.4,20,6,15,40,0.12755102040816327,0.17158555729984304
test/000145.png,0.42126205563545227,5,5,1,48,0.25,23,14,24,99,0.25,0.3856357927786499
test/000146.png,0.421976774930954,1,1,1,48,0.25,21,14,28,99,0.25,0.3856357927786499
test/000147.png,0.4664832651615143,1,1,1,40,0.4,22,8,25,77,0.20918367346938777,0.27344322344322347
test/000148.png,0.47936591506004333,2,2,1,48,0.25,21,2,28,65,0.25,0.21248037676609105
test/000149.png,0.46258169412612915,6,6,1,32,0.4,27,4,17,72,0.1683673469387755,0.20167451596023023
test/000150.png,0.4684450328350067,3,3,1,48,0.4,23,8,29,84,0.25,0.30109890109890114
test/000151.png,0.4274666905403137,0,0,1,24,0.4,17,4,12,42,0.12755102040816327,0.15054945054945057
test/000152.png,0.45659127831459045,1,1,1,48,0.4,22,14,22,140,0.25,0.4274725274725275
test/000153.png,0.4370568096637726,5,5,1,40,0.4,28,8,27,70,0.20918367346938777,0.2663003663003663
test/000154.png,0.4020879566669464,5,5,1,32,0.25,25,8,24,70,0.1683673469387755,0.2457875457875458
test/000155.png,0.41660797595977783,1,5,0,32,0.4,28,12,20,121,0.1683673469387755,0.34398220826792253
test/000156.png,0.45358890295028687,2,2,1,40,0.4,22,18,21,140,0.20918367346938777,0.45311355311355317
test/000157.png,0.39449959993362427,3,3,1,24,0.25,27,2,16,40,0.12755102040816327,0.12543171114599688
test/000158.png,0.4423705041408539,2,2,1,40,0.4,22,8,25,70,0.20918367346938777,0.2663003663003663
test/000159.png,0.4952516555786133,6,6,1,40,0.4,19,10,28,88,0.20918367346938777,0.3077446363160649
test/000160.png,0.45770737528800964,6,6,1,24,0.25,28,6,18,49,0.12755102040816327,0.1807692307692308
test/000161.png,0.3846169412136078,5,5,1,40,0.4,23,8,25,96,0.20918367346938777,0.2928309785452643
test/000162.png,0.4645903408527374,2,2,1,32,0.25,16,12,19,88,0.1683673469387755,0.31030873888016747
test/000163.png,0.39274290204048157,7,7,1,48,0.4,20,8,24,96,0.25,0.3133437990580848
test/000164.png,0.4730890989303589,6,6,1,40,0.4,23,6,27,63,0.20918367346938777,0.23608058608058607
test/000165.png,0.4267478585243225,1,1,1,48,0.25,24,8,29,98,0.25,0.3153846153846154
test/000166.png,0.4471796452999115,2,2,1,48,0.25,21,14,30,126,0.25,0.41318681318681316
test/000167.png,0.3898862898349762,7,7,1,48,0.25,18,14,30,98,0.25,0.3846153846153846
test/000168.png,0.40059900283813477,7,7,1,24,0.4,23,4,15,42,0.12755102040816327,0.15054945054945057
test/000169.png,0.4413245618343353,1,1,1,32,0.4,22,4,15,88,0.1683673469387755,0.21800104657247515
test/000170.png,0.47298145294189453,4,4,1,32,0.4,22,4,22,50,0.1683673469387755,0.1792255363683935
test/000171.png,0.3911435306072235,3,3,1,48,0.25,22,6,35,104,0.25,0.2984301412872842
test/000172.png,0.4750136435031891,2,2,1,48,0.25,25,8,26,120,0.25,0.33783359497645216
test/000173.png,0.416172593832016,0,0,1,40,0.25,23,6,23,78,0.20918367346938777,0.2513867085295657
test/000174.png,0.39658260345458984,0,0,1,32,0.4,17,12,17,81,0.1683673469387755,0.3031658817373103
test/000175.png,0.4197755455970764,4,4,1,48,0.25,21,8,29,117,0.25,0.3347723704866562
test/000176.png,0.451922208070755,1,1,1,24,0.4,21,4,9,40,0.12755102040816327,0.14850863422291993
test/000177.png,0.4868225157260895,1,1,1,48,0.4,22,18,28,112,0.25,0.44505494505494503
test/000178.png,0.4455295205116272,2,2,1,40,0.25,19,10,29,100,0.20918367346938777,0.31998953427524857
test/000179.png,0.47844430804252625,6,6,1,32,0.25,23,10,21,96,0.1683673469387755,0.29539508110936685
test/000180.png,0.4533214867115021,6,4,0,48,0.25,26,16,30,168,0.25,0.47912087912087914
test/000181.png,0.4305840730667114,4,4,1,40,0.4,24,10,28,72,0.20918367346938777,0.29141810570382
test/000182.png,0.4249887466430664,0,0,1,32,0.25,24,14,21,108,0.1683673469387755,0.3537938252223966
test/000183.png,0.48826003074645996,6,6,1,40,0.4,19,10,21,156,0.20918367346938777,0.37713239141810573
test/000184.png,0.46158573031425476,1,1,1,24,0.4,25,8,12,64,0.12755102040816327,0.21915227629513345
test/000185.png,0.3903341293334961,5,5,1,24,0.25,25,16,13,77,0.12755102040816327,0.32472527472527474
test/000186.png,0.41766709089279175,0,0,1,32,0.4,21,18,18,120,0.1683673469387755,0.4121925693354265
test/000187.png,0.39787477254867554,5,5,1,40,0.4,27,10,28,96,0.20918367346938777,0.31590790162218735
test/000188.png,0.3866232931613922,5,5,1,32,0.25,21,12,20,63,0.1683673469387755,0.2847985347985348
test/000189.png,0.4289059638977051,4,4,1,40,0.25,23,12,30,80,0.20918367346938777,0.3226582940868655
test/000190.png,0.4145026206970215,3,3,1,40,0.4,23,8,25,91,0.20918367346938777,0.2877289377289377
test/000191.png,0.42244309186935425,3,3,1,24,0.4,22,4,19,54,0.12755102040816327,0.16279434850863422
test/000192.png,0.4406484067440033,0,0,1,48,0.25,23,16,27,112,0.25,0.421978021978022
test/000193.png,0.38405272364616394,5,5,1,32,0.25,20,4,19,90,0.1683673469387755,0.22004186289900574
test/000194.png,0.48002907633781433,1,1,1,40,0.25,24,10,27,84,0.20918367346938777,0.3036630036630037
test/000195.png,0.4448404014110565,4,4,1,40,0.4,18,12,27,91,0.20918367346938777,0.3338827838827839
test/000196.png,0.4372551143169403,0,0,1,24,0.4,19,10,14,70,0.12755102040816327,0.24835164835164836
test/000197.png,0.43436914682388306,0,0,1,24,0.25,21,8,12,40,0.12755102040816327,0.1946624803767661
test/000198.png,0.41714024543762207,5,5,1,48,0.4,19,10,28,156,0.25,0.3976452119309263
test/000199.png,0.4416394829750061,2,3,0,40,0.25,22,10,24,130,0.20918367346938777,0.3506017791732078
test/000200.png,0.4428926408290863,1,1,1,32,0.25,27,8,13,88,0.1683673469387755,0.2641548927263213
test/000201.png,0.41636914014816284,3,3,1,24,0.25,21,12,14,80,0.12755102040816327,0.28163265306122454
test/000202.png,0.44531041383743286,6,6,1,24,0.25,27,14,12,77,0.12755102040816327,0.30164835164835163
test/000203.png,0.45285505056381226,6,6,1,48,0.25,22,12,30,182,0.25,0.4472527472527473
test/000204.png,0.4283016324043274,2,2,1,24,0.4,20,6,15,49,0.12755102040816327,0.1807692307692308
test/000205.png,0.453316330909729,7,7,1,48,0.4,21,12,37,168,0.25,0.432967032967033
test/000206.png,0.409878671169281,0,1,0,32,0.25,18,18,21,130,0.1683673469387755,0.42239665096807955
test/000207.png,0.46431663632392883,4,4,1,48,0.4,25,14,31,98,0.25,0.3846153846153846
test/000208.png,0.45801636576652527,0,0,1,24,0.4,21,10,19,40,0.12755102040816327,0.2177394034536892
test/000209.png,0.47867506742477417,4,4,1,48,0.4,24,16,30,120,0.25,0.43014128728414447
test/000210.png,0.4310174286365509,1,1,1,40,0.4,27,10,30,110,0.20918367346938777,0.33019361590790164
test/000211.png,0.4651675224304199,4,4,1,24,0.25,23,12,17,48,0.12755102040816327,0.2489795918367347
test/000212.png,0.41213253140449524,5,5,1,40,0.4,22,12,21,99,0.20918367346938777,0.34204604918890635
test/000213.png,0.4637763202190399,4,4,1,32,0.4,23,2,20,60,0.1683673469387755,0.1663526949241235
test/000214.png,0.42056137323379517,0,0,1,40,0.4,18,6,28,72,0.20918367346938777,0.24526425954997383
test/000215.png,0.4464874565601349,0,0,1,40,0.4,21,6,20,88,0.20918367346938777,0.26159079016221876
test/000216.png,0.41769838333129883,5,5,1,24,0.4,26,4,11,40,0.12755102040816327,0.14850863422291993
test/000217.png,0.43777570128440857,2,2,1,40,0.25,23,22,29,156,0.20918367346938777,0.5155939298796441
test/000218.png,0.4514138996601105,4,4,1,40,0.25,16,14,30,126,0.20918367346938777,0.3926739926739926
test/000219.png,0.4963363707065582,1,1,1,24,0.25,23,8,12,56,0.12755102040816327,0.210989010989011
test/000220.png,0.49769774079322815,6,6,1,24,0.4,23,12,16,66,0.12755102040816327,0.2673469387755102
test/000221.png,0.4378688931465149,0,0,1,48,0.4,19,12,31,126,0.25,0.39010989010989017
test/000222.png,0.48850637674331665,2,2,1,48,0.4,21,6,31,132,0.25,0.32700156985871276
test/000223.png,0.39041614532470703,2,2,1,24,0.25,19,12,17,63,0.12755102040816327,0.2642857142857143
test/000224.png,0.40783554315567017,0,0,1,48,0.4,28,8,29,98,0.25,0.3153846153846154
test/000225.png,0.4311084747314453,5,5,1,24,0.25,21,16,12,104,0.12755102040816327,0.352276295133438
test/000226.png,0.45840078592300415,0,0,1,40,0.4,23,14,28,91,0.20918367346938777,0.3569597069597069
test/000227.png,0.4808824062347412,2,1,0,48,0.25,25,18,27,196,0.25,0.5307692307692308
test/000228.png,0.4037629961967468,0,0,1,48,0.25,23,18,33,144,0.25,0.4777080062794349
test/000229.png,0.4883314371109009,1,1,1,48,0.25,17,12,20,144,0.25,0.4084772370486657
test/000230.png,0.4155520498752594,5,5,1,32,0.25,18,8,16,70,0.1683673469387755,0.2457875457875458
test/000231.png,0.40601933002471924,4,4,1,48,0.4,21,10,33,99,0.25,0.3394819466248038
test/000232.png,0.4523197412490845,2,2,1,32,0.4,23,8,18,55,0.1683673469387755,0.2304814233385662
test/000233.png,0.403776615858078,0,0,1,40,0.25,23,16,26,90,0.20918367346938777,0.3790162218733647
test/000234.png,0.4740830361843109,1,1,1,32,0.25,23,16,22,84,0.1683673469387755,0.35238095238095235
test/000235.png,0.507092297077179,6,6,1,24,0.4,25,4,15,36,0.12755102040816327,0.14442700156985872
test/000236.png,0.3767757713794708,3,3,1,40,0.4,20,6,18,108,0.20918367346938777,0.28199895342752485
test/000237.png,0.38139575719833374,3,3,1,40,0.4,21,2,24,91,0.20918367346938777,0.2184981684981685
test/000238.png,0.42763182520866394,0,0,1,40,0.25,21,14,27,98,0.20918367346938777,0.36410256410256403
test/000239.png,0.434110552072525,0,0,1,32,0.4,19,4,27,56,0.1683673469387755,0.18534798534798533
test/000240.png,0.4152137339115143,7,7,1,40,0.25,25,12,26,98,0.20918367346938777,0.34102564102564104
test/000241.png,0.37520819902420044,7,7,1,48,0.25,20,10,32,78,0.25,0.31805337519623234
test/000242.png,0.3981989622116089,3,3,1,40,0.4,20,2,25,96,0.20918367346938777,0.22360020931449504
test/000243.png,0.39054015278816223,7,7,1,32,0.4,27,10,20,55,0.1683673469387755,0.2535583464154893
test/000244.png,0.46691396832466125,6,6,1,40,0.4,19,14,19,126,0.20918367346938777,0.3926739926739926
test/000245.png,0.39163053035736084,1,7,0,40,0.25,19,10,25,96,0.20918367346938777,0.31590790162218735
test/000246.png,0.41232505440711975,5,5,1,24,0.4,18,8,13,48,0.12755102040816327,0.20282574568288855
test/000247.png,0.37955087423324585,7,7,1,40,0.4,25,6,21,81,0.20918367346938777,0.2544479330193616
test/000248.png,0.47337743639945984,2,2,1,40,0.25,18,14,30,84,0.20918367346938777,0.3498168498168498
test/000249.png,0.4301353096961975,0,0,1,48,0.4,17,6,31,72,0.25,0.2657770800627944
test/000250.png,0.5027655363082886,1,1,1,48,0.4,23,20,34,143,0.25,0.49976452119309267
test/000251.png,0.48335468769073486,1,1,1,24,0.25,17,8,13,35,0.12755102040816327,0.18956043956043958
test/000252.png,0.38614919781684875,3,3,1,24,0.25,24,14,11,77,0.12755102040816327,0.30164835164835163
test/000253.png,0.4767891764640808,6,6,1,48,0.25,18,10,22,154,0.25,0.39560439560439564
test/000254.png,0.47326719760894775,1,1,1,40,0.4,27,12,26,90,0.20918367346938777,0.3328623757195186
test/000255.png,0.44992244243621826,6,6,1,40,0.4,27,14,24,140,0.20918367346938777,0.40695970695970696
test/000256.png,0.4532662332057953,4,4,1,48,0.25,18,6,31,143,0.25,0.3382260596546311
test/000257.png,0.41444912552833557,3,3,1,40,0.4,19,12,28,84,0.20918367346938777,0.32673992673992674
test/000258.png,0.4497358500957489,2,2,1,24,0.4,22,2,16,40,0.12755102040816327,0.12543171114599688
test/000259.png,0.47485607862472534,4,4,1,48,0.4,24,16,27,126,0.25,0.43626373626373627
test/000260.png,0.49074193835258484,6,6,1,32,0.4,21,6,22,72,0.1683673469387755,0.22475143903715333
test/000261.png,0.3819996416568756,5,5,1,48,0.25,17,12,36,112,0.25,0.3758241758241758
test/000262.png,0.4934680759906769,1,1,1,48,0.25,16,6,32,96,0.25,0.29026687598116174
